,time,lat,lon,dev_acc_d
22180,2022-03-22 14:01:34,29.8509223,60.025772,1063.02492
22181,2022-03-22 14:01:39,29.8507396,60.0272143,1063.16554
22182,2022-03-22 14:01:44,29.8505572,60.0286433,1063.30488
22183,2022-03-22 14:01:49,29.8503641,60.0300891,1063.44601
22184,2022-03-22 14:01:54,29.8501755,60.0315832,1063.59167
22185,2022-03-22 14:01:59,29.8499826,60.0331327,1063.74268
22186,2022-03-22 14:02:29,29.8487249,60.0431459,1064.71877
22187,2022-03-22 14:02:09,29.8495868,60.0363451,1064.7531
22188,2022-03-22 14:02:14,29.8493703,60.037998,1064.7874299999999
22189,2022-03-22 14:02:04,29.8497854,60.0347246,1064.82176
22190,2022-03-22 14:02:24,29.8489434,60.0414035,1064.85609
22191,2022-03-22 14:02:19,29.8491612,60.0396902,1064.89042
22192,2022-03-22 14:02:34,29.8485055,60.044907,1064.89042
22193,2022-03-22 14:02:39,29.84828,60.0466363,1065.05913
22194,2022-03-22 14:02:44,29.8480453,60.0483067,1065.22238
22195,2022-03-22 14:02:49,29.847807,60.0499158,1065.37986
22196,2022-03-22 14:02:54,29.8475586,60.0514939,1065.5346
22197,2022-03-22 14:02:59,29.8473063,60.0530902,1065.69114
22198,2022-03-22 14:03:04,29.8470321,60.0546897,1065.84844
22199,2022-03-22 14:03:09,29.8467489,60.0562937,1066.00636
22200,2022-03-22 14:03:14,29.8464518,60.0579259,1066.16726
22201,2022-03-22 14:03:19,29.8461375,60.0595515,1066.32794
22202,2022-03-22 14:03:24,29.8458118,60.0611578,1066.48709
22203,2022-03-22 14:03:29,29.8454843,60.0627546,1066.64539
22204,2022-03-22 14:03:34,29.8451288,60.0643484,1066.80416
22205,2022-03-22 14:03:39,29.8447799,60.0659524,1066.9637
22206,2022-03-22 14:03:44,29.8444178,60.0675203,1067.12024
22207,2022-03-22 14:03:49,29.844058,60.0690495,1067.27311
22208,2022-03-22 14:03:54,29.843698,60.0705651,1067.42471
22209,2022-03-22 14:03:59,29.8433369,60.0720806,1067.57634
22210,2022-03-22 14:04:04,29.8429916,60.0735659,1067.7247
22211,2022-03-22 14:04:09,29.8426406,60.0750541,1067.8735
22212,2022-03-22 14:04:14,29.842279,60.076572,1068.02537
22213,2022-03-22 14:04:19,29.8419278,60.0780841,1068.1764
22214,2022-03-22 14:04:24,29.8415648,60.0795965,1068.3278
22215,2022-03-22 14:04:29,29.8412118,60.0811283,1068.48072
22216,2022-03-22 14:04:34,29.8408402,60.0826783,1068.63587
22217,2022-03-22 14:04:39,29.8404813,60.0842246,1068.79031
22218,2022-03-22 14:04:44,29.840129,60.0857379,1068.94148
22219,2022-03-22 14:04:49,29.8397686,60.0872217,1069.09015
22220,2022-03-22 14:04:54,29.8394222,60.0886617,1069.23433
22221,2022-03-22 14:04:59,29.8390941,60.0900759,1069.37557
22222,2022-03-22 14:05:04,29.8387603,60.0914736,1069.51545
22223,2022-03-22 14:05:09,29.8384258,60.092868,1069.65503
22224,2022-03-22 14:05:14,29.8380996,60.0942595,1069.79411
22225,2022-03-22 14:05:19,29.8377792,60.0956414,1069.93212
22226,2022-03-22 14:05:24,29.837453,60.0970159,1070.06961
22227,2022-03-22 14:05:29,29.8371272,60.0983826,1070.20637
22228,2022-03-22 14:05:34,29.8368052,60.0997504,1070.34312
22229,2022-03-22 14:05:39,29.8364852,60.1011193,1070.47991
22230,2022-03-22 14:05:44,29.8361593,60.1024798,1070.61609
22231,2022-03-22 14:05:49,29.8358346,60.1038462,1070.75279
22232,2022-03-22 14:05:54,29.8355183,60.1052189,1070.88983
22233,2022-03-22 14:05:59,29.8351907,60.1065896,1071.02701
22234,2022-03-22 14:06:04,29.8348711,60.1079659,1071.16448
22235,2022-03-22 14:06:09,29.8345514,60.1093324,1071.30104
22236,2022-03-22 14:06:14,29.8342201,60.1107067,1071.43867
22237,2022-03-22 14:06:19,29.8338338,60.1120746,1071.57748
22238,2022-03-22 14:06:24,29.8333444,60.1133985,1071.71633
22239,2022-03-22 14:06:29,29.8327634,60.1146723,1071.8552
22240,2022-03-22 14:06:34,29.8320948,60.1158954,1071.99469
22241,2022-03-22 14:06:39,29.8313608,60.1170883,1072.13581
22242,2022-03-22 14:06:44,29.8306378,60.1182976,1072.27753
22243,2022-03-22 14:06:49,29.8299891,60.1195499,1072.41827
22244,2022-03-22 14:06:54,29.8296114,60.1209338,1072.55825
22245,2022-03-22 14:06:59,29.8292919,60.1223576,1072.70016
22246,2022-03-22 14:07:04,29.8286781,60.1236647,1072.84358
22247,2022-03-22 14:07:09,29.8277343,60.1247445,1072.99149
22248,2022-03-22 14:07:14,29.8265767,60.125546,1073.14169
22249,2022-03-22 14:07:19,29.825418,60.1262785,1073.28869
22250,2022-03-22 14:07:24,29.8242897,60.1270021,1073.4323
22251,2022-03-22 14:07:29,29.8231993,60.1277019,1073.57112
22252,2022-03-22 14:07:34,29.8221306,60.1283721,1073.70645
22253,2022-03-22 14:07:39,29.8211113,60.129133,1073.84152
22254,2022-03-22 14:07:44,29.8202954,60.1301449,1073.97483
22255,2022-03-22 14:07:49,29.8197408,60.1313742,1074.10854
22256,2022-03-22 14:07:54,29.8194916,60.1327416,1074.24338
22257,2022-03-22 14:07:59,29.819392,60.1341389,1074.37868
22258,2022-03-22 14:08:04,29.8191755,60.1354895,1074.51122
22259,2022-03-22 14:08:09,29.8186917,60.1367793,1074.64683
22260,2022-03-22 14:08:14,29.8180353,60.1379747,1074.78335
22261,2022-03-22 14:08:19,29.8173311,60.1391163,1074.91853
22262,2022-03-22 14:08:24,29.8166756,60.1402214,1075.04771
22263,2022-03-22 14:08:29,29.8160833,60.1413394,1075.17413
22264,2022-03-22 14:08:34,29.8155535,60.1425407,1075.30418
22265,2022-03-22 14:08:39,29.8151582,60.1438601,1075.43889
22266,2022-03-22 14:08:44,29.8148631,60.1452386,1075.57592
22267,2022-03-22 14:08:49,29.8146758,60.1466558,1075.71426
22268,2022-03-22 14:08:54,29.8146083,60.1481593,1075.85956
22269,2022-03-22 14:08:59,29.8146623,60.1496869,1076.0071
22270,2022-03-22 14:09:04,29.8147709,60.1512444,1076.1579
22271,2022-03-22 14:09:09,29.8148731,60.1527873,1076.30723
22272,2022-03-22 14:09:14,29.8149121,60.1543292,1076.4561
22273,2022-03-22 14:09:19,29.8148602,60.1558525,1076.60322
22274,2022-03-22 14:09:24,29.8147369,60.1573982,1076.75302
22275,2022-03-22 14:09:29,29.81452,60.1589562,1076.9053
22276,2022-03-22 14:09:34,29.8142256,60.160529,1077.06058
22277,2022-03-22 14:09:39,29.8138177,60.1620876,1077.21769
22278,2022-03-22 14:09:44,29.8133335,60.1636093,1077.37411
22279,2022-03-22 14:09:49,29.8127527,60.1650838,1077.53039
22280,2022-03-22 14:09:54,29.8120955,60.1665329,1077.6882
22281,2022-03-22 14:09:59,29.8113625,60.1679315,1077.84589
22282,2022-03-22 14:10:04,29.8105494,60.1692451,1078.00162
22283,2022-03-22 14:10:09,29.8096546,60.1704937,1078.15791
22284,2022-03-22 14:10:14,29.8087739,60.1717105,1078.31084
22285,2022-03-22 14:10:19,29.807917,60.1728888,1078.45922
22286,2022-03-22 14:10:24,29.8070813,60.1740867,1078.60757
22287,2022-03-22 14:10:29,29.806363,60.1753837,1078.75608
22288,2022-03-22 14:10:34,29.8057628,60.1767649,1078.90517
22289,2022-03-22 14:10:39,29.8053077,60.1782199,1079.05444
22290,2022-03-22 14:10:44,29.804988,60.1797,1079.20165
22291,2022-03-22 14:10:49,29.8047971,60.1812344,1079.35126
22292,2022-03-22 14:10:54,29.804739,60.182789,1079.50145
22293,2022-03-22 14:10:59,29.8048437,60.1843457,1079.65215
22294,2022-03-22 14:11:04,29.805087,60.1858505,1079.79988
22295,2022-03-22 14:11:09,29.8055565,60.1872953,1079.94879
22296,2022-03-22 14:11:14,29.8061957,60.1887011,1080.10197
22297,2022-03-22 14:11:19,29.8070045,60.1900315,1080.25875
22298,2022-03-22 14:11:24,29.8078438,60.1913799,1080.41891
22299,2022-03-22 14:11:29,29.8083369,60.1928975,1080.57532
22300,2022-03-22 14:11:34,29.8086249,60.1944418,1080.72776
22301,2022-03-22 14:11:39,29.8091695,60.1958519,1080.87673
22302,2022-03-22 14:11:44,29.8100564,60.1970556,1081.02914
22303,2022-03-22 14:11:49,29.8111612,60.1979923,1081.18169
22304,2022-03-22 14:11:54,29.8122704,60.1989425,1081.33542
22305,2022-03-22 14:11:59,29.8133728,60.1998946,1081.48865
22306,2022-03-22 14:12:04,29.8144456,60.200974,1081.64705
22307,2022-03-22 14:12:09,29.815341,60.2022485,1081.80531
22308,2022-03-22 14:12:14,29.8160134,60.203667,1081.9613
22309,2022-03-22 14:12:19,29.8164663,60.2051793,1082.1157
22310,2022-03-22 14:12:24,29.8166943,60.2067505,1082.26943
22311,2022-03-22 14:12:29,29.8166758,60.2083281,1082.42169
22312,2022-03-22 14:12:34,29.8164305,60.2098606,1082.57208
22313,2022-03-22 14:12:39,29.8159413,60.2113309,1082.72405
22314,2022-03-22 14:12:44,29.815263,60.2126973,1082.87598
22315,2022-03-22 14:13:34,29.8113333,60.227987,1084.41494
22316,2022-03-22 14:13:19,29.8117932,60.2229383,1085.3477
22317,2022-03-22 14:14:04,29.8108952,60.2376386,1085.3477
22318,2022-03-22 14:12:59,29.8130996,60.2166248,1085.36597
22319,2022-03-22 14:12:54,29.8138055,60.2152923,1085.38424
22320,2022-03-22 14:13:59,29.8106399,60.23599,1085.4025100000001
22321,2022-03-22 14:12:49,29.8145223,60.2140058,1085.4207800000001
22322,2022-03-22 14:13:54,29.8105489,60.2343333,1085.43905
22323,2022-03-22 14:13:09,29.8120697,60.2195575,1085.45732
22324,2022-03-22 14:13:49,29.8105792,60.2326784,1085.47559
22325,2022-03-22 14:13:44,29.8107767,60.2311469,1085.49386
22326,2022-03-22 14:13:14,29.811861,60.2212333,1085.51213
22327,2022-03-22 14:14:09,29.8111578,60.2393153,1085.51213
22328,2022-03-22 14:13:29,29.8115902,60.2262959,1086.4415549999999
22329,2022-03-22 14:13:04,29.8124938,60.21803,1087.37098
22330,2022-03-22 14:15:04,29.8123772,60.2585246,1087.37098
22331,2022-03-22 14:14:44,29.8114513,60.2514548,1087.388054
22332,2022-03-22 14:14:19,29.8113247,60.2427479,1087.4051279999999
22333,2022-03-22 14:14:59,29.8121251,60.2567642,1087.422202
22334,2022-03-22 14:14:39,29.8113193,60.2496613,1087.4392759999998
22335,2022-03-22 14:14:49,29.8116185,60.2532244,1087.45635
22336,2022-03-22 14:14:24,29.8112799,60.2444718,1087.473424
22337,2022-03-22 14:14:34,29.8112573,60.2478999,1087.490498
22338,2022-03-22 14:14:29,29.8112544,60.2461818,1087.507572
22339,2022-03-22 14:14:14,29.8113084,60.2410343,1087.5246459999998
22340,2022-03-22 14:14:54,29.8118602,60.2549981,1087.54172
22341,2022-03-22 14:15:09,29.8125516,60.2602823,1087.54172
22342,2022-03-22 14:15:14,29.8124962,60.262046,1087.71204
22343,2022-03-22 14:15:19,29.8121503,60.2637684,1087.88267
22344,2022-03-22 14:15:24,29.8115625,60.2653593,1088.04954
22345,2022-03-22 14:15:29,29.810823,60.2668318,1088.21374
22346,2022-03-22 14:15:34,29.8100957,60.2681866,1088.3675
22347,2022-03-22 14:15:39,29.809544,60.2695179,1088.50989
22348,2022-03-22 14:15:44,29.8093022,60.2709738,1088.65295
22349,2022-03-22 14:15:59,29.8105273,60.275468,1089.1076
22350,2022-03-22 14:15:49,29.8093695,60.2725272,1089.19127
22351,2022-03-22 14:15:54,29.8098034,60.2740227,1089.27494
22352,2022-03-22 14:16:04,29.8113481,60.2769211,1089.27494
22353,2022-03-22 14:16:09,29.8121657,60.2784385,1089.44732
22354,2022-03-22 14:16:14,29.8130146,60.2799722,1089.62289
22355,2022-03-22 14:16:19,29.8138248,60.2816004,1089.80403
22356,2022-03-22 14:16:24,29.8144471,60.2832686,1089.97928
22357,2022-03-22 14:16:29,29.8148884,60.2849206,1090.14609
22358,2022-03-22 14:16:34,29.8151595,60.2866501,1090.3157
22359,2022-03-22 14:16:39,29.8152845,60.2883865,1090.48385
22360,2022-03-22 14:16:44,29.8152383,60.2901581,1090.6549
22361,2022-03-22 14:16:49,29.8150239,60.291972,1090.83157
22362,2022-03-22 14:16:54,29.8147655,60.2937503,1091.00558
22363,2022-03-22 14:16:59,29.8145133,60.2954857,1091.17539
22364,2022-03-22 14:17:04,29.8142694,60.297165,1091.33971
22365,2022-03-22 14:17:09,29.8140277,60.2988443,1091.50399
22366,2022-03-22 14:17:14,29.8137986,60.3005348,1091.66912
22367,2022-03-22 14:17:19,29.8135561,60.3022461,1091.83646
22368,2022-03-22 14:17:24,29.8133188,60.3039823,1092.00608
22369,2022-03-22 14:17:29,29.8130763,60.3056894,1092.17303
22370,2022-03-22 14:17:34,29.8128485,60.3073612,1092.33635
22371,2022-03-22 14:17:39,29.8126011,60.3090726,1092.50379
22372,2022-03-22 14:17:44,29.8123691,60.3107864,1092.67119
22373,2022-03-22 14:17:49,29.8121748,60.3124579,1092.83395
22374,2022-03-22 14:17:54,29.8120325,60.3141018,1092.99339
22375,2022-03-22 14:17:59,29.8119202,60.3156303,1093.14143
22376,2022-03-22 14:18:04,29.8117622,60.3168507,1093.26051
22377,2022-03-22 14:18:09,29.8114539,60.317977,1093.37449
22378,2022-03-22 14:18:14,29.8113897,60.3192681,1093.4993
22379,2022-03-22 14:18:19,29.8113993,60.3206934,1093.63686
22380,2022-03-22 14:18:24,29.8114277,60.3222159,1093.78384
22381,2022-03-22 14:18:29,29.8114389,60.3238121,1093.93789
22382,2022-03-22 14:18:34,29.8114302,60.3254817,1094.09903
22383,2022-03-22 14:18:39,29.8113845,60.3271926,1094.26422
22384,2022-03-22 14:18:44,29.8112954,60.3288841,1094.42777
22385,2022-03-22 14:18:49,29.8111852,60.3306031,1094.59413
22386,2022-03-22 14:18:54,29.8110405,60.3322719,1094.75599
22387,2022-03-22 14:18:59,29.8108931,60.3339036,1094.91431
22388,2022-03-22 14:19:04,29.8107492,60.3354901,1095.06826
22389,2022-03-22 14:19:09,29.8106282,60.3370123,1095.21579
22390,2022-03-22 14:19:14,29.8104878,60.3385038,1095.36058
22391,2022-03-22 14:19:19,29.8103579,60.34001,1095.50666
22392,2022-03-22 14:19:24,29.8102575,60.3415632,1095.65698
22393,2022-03-22 14:19:29,29.8101525,60.3431186,1095.80754
22394,2022-03-22 14:19:34,29.810066,60.3446614,1095.95675
22395,2022-03-22 14:19:39,29.8099856,60.3462336,1096.10875
22396,2022-03-22 14:19:44,29.8098736,60.3478078,1096.26119
22397,2022-03-22 14:19:54,29.8095683,60.351064,1096.57728
22398,2022-03-22 14:19:59,29.8093967,60.3527196,1096.7382
22399,2022-03-22 14:20:04,29.8092152,60.3543669,1096.89847
22400,2022-03-22 14:19:49,29.8097295,60.3494226,1097.05677
22401,2022-03-22 14:20:09,29.8090371,60.3559942,1097.05677
22402,2022-03-22 14:20:14,29.8088567,60.3576489,1097.21772
22403,2022-03-22 14:20:19,29.8087021,60.3593177,1097.3797
22404,2022-03-22 14:20:24,29.80857,60.3609836,1097.54115
22405,2022-03-22 14:20:29,29.8084831,60.3626472,1097.702
22406,2022-03-22 14:20:34,29.8084325,60.364341,1097.86557
22407,2022-03-22 14:20:39,29.8084069,60.3659812,1098.0239
22408,2022-03-22 14:20:44,29.8083987,60.3676105,1098.18115
22409,2022-03-22 14:20:49,29.8084207,60.3692793,1098.34223
22410,2022-03-22 14:20:54,29.8084613,60.3709444,1098.503
22411,2022-03-22 14:20:59,29.8085115,60.3726291,1098.66569
22412,2022-03-22 14:21:04,29.8085752,60.3743019,1098.82729
22413,2022-03-22 14:21:09,29.8086249,60.3759166,1098.98323
22414,2022-03-22 14:21:14,29.8086827,60.3775375,1099.1398
22415,2022-03-22 14:21:19,29.808723,60.379143,1099.29481
22416,2022-03-22 14:21:24,29.8087827,60.3807445,1099.44952
22417,2022-03-22 14:21:29,29.8088372,60.382397,1099.60912
22418,2022-03-22 14:21:34,29.8088639,60.3840735,1099.77096
22419,2022-03-22 14:21:39,29.8088256,60.3857717,1099.93491
22420,2022-03-22 14:21:44,29.8087443,60.3874545,1100.09757
22421,2022-03-22 14:21:49,29.8086122,60.3891377,1100.26069
22422,2022-03-22 14:21:54,29.8084428,60.3908341,1100.42549
22423,2022-03-22 14:21:59,29.8082418,60.3925473,1100.59234
22424,2022-03-22 14:22:04,29.8079396,60.3942258,1100.75779
22425,2022-03-22 14:22:09,29.8076085,60.3958823,1100.92185
22426,2022-03-22 14:22:19,29.8068349,60.3990823,1101.24246
22427,2022-03-22 14:22:24,29.8064006,60.400651,1101.40139
22428,2022-03-22 14:22:14,29.8072379,60.3974973,1101.56055
22429,2022-03-22 14:22:29,29.8058947,60.4021936,1101.56055
22430,2022-03-22 14:22:34,29.8054239,60.4037235,1101.71722
22431,2022-03-22 14:22:39,29.8050014,60.4053059,1101.87702
22432,2022-03-22 14:22:44,29.8046442,60.4069765,1102.04308
22433,2022-03-22 14:22:49,29.8043871,60.4086554,1102.20763
22434,2022-03-22 14:23:24,29.8057337,60.4208864,1103.39758
22435,2022-03-22 14:23:09,29.804763,60.4156444,1103.426065
22436,2022-03-22 14:23:04,29.8044749,60.4138773,1103.4545500000002
22437,2022-03-22 14:22:59,29.804318,60.412142,1103.4830350000002
22438,2022-03-22 14:23:14,29.805085,60.4173989,1103.51152
22439,2022-03-22 14:23:19,29.8054267,60.419134,1103.540005
22440,2022-03-22 14:22:54,29.8042863,60.4103784,1103.56849
22441,2022-03-22 14:23:29,29.8059879,60.4226328,1103.56849
22442,2022-03-22 14:23:34,29.8061712,60.4243618,1103.73661
22443,2022-03-22 14:23:39,29.8063091,60.4260871,1103.90383
22444,2022-03-22 14:23:44,29.806378,60.4278177,1104.07104
22445,2022-03-22 14:23:49,29.8064018,60.429496,1104.23304
22446,2022-03-22 14:23:54,29.8064063,60.4311846,1104.39602
22447,2022-03-22 14:23:59,29.8063493,60.4328803,1104.5598
22448,2022-03-22 14:24:04,29.8062708,60.434594,1104.72543
22449,2022-03-22 14:24:09,29.8061943,60.4362981,1104.89012
22450,2022-03-22 14:24:14,29.8061264,60.4380442,1105.05882
22451,2022-03-22 14:24:19,29.8060352,60.4398155,1105.23008
22452,2022-03-22 14:24:24,29.8059564,60.4416325,1105.40566
22453,2022-03-22 14:24:29,29.8058774,60.4435031,1105.58642
22454,2022-03-22 14:24:34,29.8057976,60.4452953,1105.75962
22455,2022-03-22 14:24:39,29.805774,60.4469603,1105.92034
22456,2022-03-22 14:24:44,29.8057841,60.4486372,1106.08219
22457,2022-03-22 14:24:49,29.8058554,60.4502759,1106.24055
22458,2022-03-22 14:24:54,29.8059751,60.451921,1106.39989
22459,2022-03-22 14:24:59,29.8060898,60.4535918,1106.56165
22460,2022-03-22 14:25:04,29.806184,60.4552632,1106.72331
22461,2022-03-22 14:25:09,29.8062507,60.4569009,1106.88154
22462,2022-03-22 14:25:14,29.8062993,60.4585209,1107.03799
22463,2022-03-22 14:25:19,29.806328,60.4601436,1107.19464
22464,2022-03-22 14:25:24,29.8063245,60.4617783,1107.35241
22465,2022-03-22 14:25:29,29.8063104,60.4634028,1107.50921
22466,2022-03-22 14:25:34,29.8062707,60.4650223,1107.66558
22467,2022-03-22 14:25:39,29.8062076,60.4666729,1107.82504
22468,2022-03-22 14:25:44,29.80609,60.4683512,1107.98755
22469,2022-03-22 14:25:49,29.8059458,60.4699814,1108.14571
22470,2022-03-22 14:25:54,29.8057579,60.4715605,1108.29954
22471,2022-03-22 14:25:59,29.8055166,60.4731087,1108.45136
22472,2022-03-22 14:26:04,29.8052332,60.4746657,1108.6049
22473,2022-03-22 14:26:09,29.8049004,60.4762278,1108.76015
22474,2022-03-22 14:26:14,29.8045293,60.477811,1108.91843
22475,2022-03-22 14:26:19,29.8041114,60.479358,1109.07481
22476,2022-03-22 14:26:24,29.803673,60.4808743,1109.22907
22477,2022-03-22 14:26:29,29.8032189,60.482354,1109.38056
22478,2022-03-22 14:26:34,29.8027516,60.483813,1109.53067
22479,2022-03-22 14:26:39,29.8022982,60.4852339,1109.67679
22480,2022-03-22 14:26:44,29.8018604,60.4866103,1109.81828
22481,2022-03-22 14:26:49,29.8014109,60.4879825,1109.95985
22482,2022-03-22 14:26:54,29.8009764,60.4893498,1110.10039
22483,2022-03-22 14:26:59,29.800551,60.4907193,1110.24079
22484,2022-03-22 14:27:04,29.8001114,60.492108,1110.38347
22485,2022-03-22 14:27:09,29.7996775,60.493504,1110.5266
22486,2022-03-22 14:27:14,29.799242,60.4949365,1110.6731
22487,2022-03-22 14:27:19,29.798775,60.496393,1110.82298
22488,2022-03-22 14:27:24,29.7982871,60.4978794,1110.97637
22489,2022-03-22 14:27:29,29.7978334,60.4993581,1111.12776
22490,2022-03-22 14:27:34,29.7973611,60.5008224,1111.27855
22491,2022-03-22 14:27:39,29.7968905,60.5022755,1111.42825
22492,2022-03-22 14:27:44,29.7964206,60.5037221,1111.57735
22493,2022-03-22 14:27:49,29.7959641,60.5051694,1111.72599
22494,2022-03-22 14:27:54,29.7955044,60.5065901,1111.87235
22495,2022-03-22 14:27:59,29.7950522,60.5080289,1112.02006
22496,2022-03-22 14:28:04,29.7946019,60.5094703,1112.16793
22497,2022-03-22 14:28:09,29.7941495,60.5108652,1112.31167
22498,2022-03-22 14:28:14,29.7937137,60.5122403,1112.45298
22499,2022-03-22 14:28:19,29.7932788,60.5135968,1112.59257
